,title,handle,price,sku,quantity,available
8284,Lettuce Cutter,https://bestwareshop.com/products/lettuce-cutter,189.00,TLC-1,1/2,True
8285,Blade for TLC-1,https://bestwareshop.com/products/blade-for-tlc-1,59.00,TLC-1-B,1/10,True
8286,"Deepfry/Candy Thermometer, 2"" Dial, 5"" Probe",https://bestwareshop.com/products/deepfry-candy-thermometer-2-dial-5-probe,4.99,TMT-CDF2,12/144,True
8287,"Deepfry/Candy Thermometer, 2"" Dial, 12"" Probe",https://bestwareshop.com/products/deepfry-candy-thermometer-2-dial-12-probe,6.99,TMT-CDF3,12/144,True
8288,"Deepfry/Candy Thermometer, Top Hanging",https://bestwareshop.com/products/deepfry-candy-thermometer-top-hanging,4.99,TMT-CDF4,12/72,True
8289,"Deepfry/Candy Thermometer, 3"" Dial, 12"" Probe",https://bestwareshop.com/products/deepfry-candy-thermometer-3-dial-12-probe,6.99,TMT-CDF5,6/36,True
8290,"Digital Thermometer, 15/16"" LCD, 4-3/4"" Probe, Black",https://bestwareshop.com/products/digital-thermometer-15-16-lcd-4-3-4-probe-black,6.99,TMT-DG1,12/144,True
8291,"Digital Thermometer, 1-3/16"" LCD, 4-3/4"" Probe, White",https://bestwareshop.com/products/digital-thermometer-1-3-16-lcd-4-3-4-probe-white,8.99,TMT-DG2,12/72,True
8292,"Digital Thermometer, 1-1/4"" LCD, 3-1/8"" Probe, White",https://bestwareshop.com/products/digital-thermometer-1-1-4-lcd-3-1-8-probe-white,11.99,TMT-DG4,3/144,True
8293,"Digital Thermometer, 1-3/8"" LCD, 2-7/8"" Probe, Black",https://bestwareshop.com/products/digital-thermometer-1-3-8-lcd-2-7-8-probe-black,12.99,TMT-DG5,12/72,True
8294,Digital Roasting Thermometer w/ Timer & Probe,https://bestwareshop.com/products/digital-roasting-thermometer-w-timer-probe,12.99,TMT-DG6,24/96,True
8295,"Frothing Thermometer, 1"" Dial, 5"" Probe",https://bestwareshop.com/products/frothing-thermometer-1-dial-5-probe,3.99,TMT-FT1,12/144,True
8296,"Grill Surface Thermometer, 2-1/4"" Dial",https://bestwareshop.com/products/grill-surface-thermometer-2-1-4-dial,3.99,TMT-GS2,3/144,True
8297,Infrared Thermometer,https://bestwareshop.com/products/infrared-thermometer,39.99,TMT-IF1,12/48,True
8298,"Instant Read Thermometer, 1-3/4"" Dial, 5"" Probe",https://bestwareshop.com/products/instant-read-thermometer-1-3-4-dial-5-probe,3.99,TMT-IR1,12/72,True
8299,"Meat Thermometer, 2"" Dial, 5"" Probe",https://bestwareshop.com/products/meat-thermometer-2-dial-5-probe,3.99,TMT-MT2,12/144,True
8300,"Meat Thermometer, 3"" Dial, 5"" Probe",https://bestwareshop.com/products/meat-thermometer-3-dial-5-probe,3.99,TMT-MT3,12/72,True
8301,"Oven Thermometer, 2"" Dial",https://bestwareshop.com/products/oven-thermometer-2-dial,3.99,TMT-OV2,12/144,True
8302,"Oven Thermometer, 3"" Dial",https://bestwareshop.com/products/oven-thermometer-3-dial,4.99,TMT-OV3,12/144,True
8303,"Pocket Test Thermometer, 0 to 220°F Range",https://bestwareshop.com/products/pocket-test-thermometer-0-to-220-f-range,3.99,TMT-P1,12/72,True
8304,"Pocket Test Thermometer, -40 to 180°F Range",https://bestwareshop.com/products/pocket-test-thermometer-40-to-180-f-range,3.99,TMT-P2,12/72,True
8305,"Pocket Test Thermometer, 50 to 550°F Range",https://bestwareshop.com/products/pocket-test-thermometer-50-to-550-f-range,3.99,TMT-P3,12/144,True
8306,"Freezer/Refrig Thermometer, 2-7/8""L, 2/pk, Suction Cup",https://bestwareshop.com/products/freezer-refrig-thermometer-2-7-8l-2-pk-suction-cup,3.99,TMT-RF1,12/144,True
8307,"Freezer/Refrig Thermometer, 2"" Dial",https://bestwareshop.com/products/freezer-refrig-thermometer-2-dial,3.99,TMT-RF2,12/72,True
8308,"Freezer/Refrig Thermometer, 3"" Dial",https://bestwareshop.com/products/freezer-refrig-thermometer-3-dial,4.99,TMT-RF3,12/72,True
8309,"Freezer/Refrig Thermometer, 3-1/2""L, Suction Cup",https://bestwareshop.com/products/freezer-refrig-thermometer-3-1-2l-suction-cup,3.99,TMT-RF4,12/72,True
8310,"Roast/Meat Thermometer, 2-3/4"" x 2-1/8"" Dial, 3-1/2"" Probe",https://bestwareshop.com/products/roast-meat-thermometer-2-3-4-x-2-1-8-dial-3-1-2-probe,3.99,TMT-RM1,12/144,True
8311,Waterproof Digital Thermometer,https://bestwareshop.com/products/waterproof-digital-thermometer,10.99,TMT-WD1,24/96,True
8312,"Grill Spatula w/Offset, Wooden Hdl, 4-1/4"" x 2-1/8"" Blade",https://bestwareshop.com/products/grill-spatula-w-offset-wooden-hdl-4-1-4-x-2-1-8-blade,3.99,TN165,12/72,True
8313,"Pie Server w/Offset, Wooden Hdl, 4-7/8"" x 2-3/8"" Blade",https://bestwareshop.com/products/pie-server-w-offset-wooden-hdl-4-7-8-x-2-3-8-blade,3.99,TN166,12/72,True
8314,"Flexible Turner w/Offset, Wooden Hdl, 8"" x 2-13/16"" Blade",https://bestwareshop.com/products/flexible-turner-w-offset-wooden-hdl-8-x-2-13-16-blade,3.99,TN249,12/48,True
8315,"Turner w/Offset, Wooden Hdl, 2"" x 2-1/4"" Blade",https://bestwareshop.com/products/turner-w-offset-wooden-hdl-2-x-2-1-4-blade,3.99,TN32,12/120,True
8316,"Perforated Flexible Turner, Offset, Wooden Hdl, 7-7/8"" x 2-7/8"" Blade",https://bestwareshop.com/products/perforated-flexible-turner-offset-wooden-hdl-7-7-8-x-2-7-8-blade,3.99,TN409,12/48,True
8317,"Teppanyaki Turner, Offset, Wooden Hdl, 4""x 3-1/2"" Blade",https://bestwareshop.com/products/teppanyaki-turner-offset-wooden-hdl-4x-3-1-2-blade,1.99,TN43,12/72,True
8318,"Giant Turner w/Offset, Wooden Hdl, 8-1/8"" x 2-7/8"" Blade",https://bestwareshop.com/products/giant-turner-w-offset-wooden-hdl-8-1-8-x-2-7-8-blade,3.99,TN44,12/48,True
8319,"Steak/Burger Turner, Offset, Wooden Hdl, 4"" x 3-3/4"" Blade",https://bestwareshop.com/products/steak-burger-turner-offset-wooden-hdl-4-x-3-3-4-blade,3.99,TN46,12/72,True
8320,"Turner w/Offset, Wooden Hdl, 8"" x 3-15/16"" Blade",https://bestwareshop.com/products/turner-w-offset-wooden-hdl-8-x-3-15-16-blade,5.99,TN48,12/24,True
8321,"Scraper, Wooden Hdl, 4-3/8"" x 3"" Blade",https://bestwareshop.com/products/scraper-wooden-hdl-4-3-8-x-3-blade,2.99,TN526,12/72,True
8322,"Scraper, Wooden Hdl, 4-5/8"" x 3"" Blade, Mirror Finish",https://bestwareshop.com/products/scraper-wooden-hdl-4-5-8-x-3-blade-mirror-finish,2.99,TN54,12/72,True
8323,"Extra Heavy Turner w/Cutting Edge, Wooden Hdl, 5” x 6” Blade",https://bestwareshop.com/products/extra-heavy-turner-w-cutting-edge-wooden-hdl-5-x-6-blade,6.99,TN56,12/48,True
8324,"Sandwich Spreader, Wooden Hdl, 3-3/4"" x 1-3/16"" Blade",https://bestwareshop.com/products/sandwich-spreader-wooden-hdl-3-3-4-x-1-3-16-blade,1.19,TN713,12/144,True
8325,"Hamburger Turner, Offset, Wooden Hdl, 5"" x 2-7/8"" Blade",https://bestwareshop.com/products/hamburger-turner-offset-wooden-hdl-5-x-2-7-8-blade,2.99,TN719,12/72,True
8326,"Bakery Spatula, Wooden Hdl, 4"" x 11/16"" Blade",https://bestwareshop.com/products/bakery-spatula-wooden-hdl-4-x-11-16-blade,2.99,TNS-4,24/288,True
8327,"Bakery Spatula, Wooden Hdl, 7-7/8"" x 1-1/4"" Blade",https://bestwareshop.com/products/bakery-spatula-wooden-hdl-7-7-8-x-1-1-4-blade,2.99,TNS-7,12/144,True
8328,"Bakery Spatula, Wooden Hdl, 10"" x 1-3/8"" Blade",https://bestwareshop.com/products/bakery-spatula-wooden-hdl-10-x-1-3-8-blade,2.99,TNS-9,12/72,True
8329,"Spatula w/Offset, Wooden Hdl, 3-3/8"" x-3/4"" Blade",https://bestwareshop.com/products/spatula-w-offset-wooden-hdl-3-3-8-x-3-4-blade,1.99,TOS-4,24/288,True
8330,"Spatula w/Offset, Wooden Hdl, 6-3/8"" x 1-1/4"" Blade",https://bestwareshop.com/products/spatula-w-offset-wooden-hdl-6-3-8-x-1-1-4-blade,2.99,TOS-7,12/144,True
8331,"Spatula w/Offset, Wooden Hdl, 8-3/8"" x 1-1/2"" Blade",https://bestwareshop.com/products/spatula-w-offset-wooden-hdl-8-3-8-x-1-1-2-blade,2.99,TOS-9,12/72,True
8332,"Toilet Plunger, 19"" Wooden Hdl",https://bestwareshop.com/products/toilet-plunger-19-wooden-hdl,3.99,TP-300,1/48,True
8333,"Tortilla Press, 8""Dia, Aluminum, Non-Stick",https://bestwareshop.com/products/tortilla-press-8dia-aluminum-non-stick,22.99,TPC-8A,6/12,True
8334,"Folding Tray Stand, 32""H, Walnut",https://bestwareshop.com/products/folding-tray-stand-32h-walnut,25.99,TR-33W,1,True
8335,"Folding Tray Stand, 32""H, Mahogany",https://bestwareshop.com/products/folding-tray-stand-32h-mahogany,39.00,TR-34W,1,True
8336,"11"" Easy Hold Rubber Lined Tray, Brown, Round",https://bestwareshop.com/products/11-easy-hold-rubber-lined-tray-brown-round,3.99,TRH-11,12,True
8337,"11"" Easy Hold Rubber Lined Tray, Black, Round",https://bestwareshop.com/products/11-easy-hold-rubber-lined-tray-black-round,3.99,TRH-11K,12,True
8338,"14"" Easy Hold Rubber Lined Tray, Brown, Round",https://bestwareshop.com/products/14-easy-hold-rubber-lined-tray-brown-round,4.99,TRH-14,12,True
8339,"14"" x 18"" Easy Hold Rubber Lined Tray, Brown, Rectangular",https://bestwareshop.com/products/14-x-18-easy-hold-rubber-lined-tray-brown-rectangular,4.99,TRH-1418,12,True
8340,"14"" x 18"" Easy Hold Rubber Lined Tray, Black, Rectangular",https://bestwareshop.com/products/14-x-18-easy-hold-rubber-lined-tray-black-rectangular,10.99,TRH-1418K,12,True
8341,"14"" Easy Hold Rubber Lined Tray, Black, Round",https://bestwareshop.com/products/14-easy-hold-rubber-lined-tray-black-round,6.99,TRH-14K,12,True
8342,"16"" Easy Hold Rubber Lined Tray, Brown, Round",https://bestwareshop.com/products/16-easy-hold-rubber-lined-tray-brown-round,6.99,TRH-16,12,True
8343,"16"" Easy Hold Rubber Lined Tray, Black, Round",https://bestwareshop.com/products/16-easy-hold-rubber-lined-tray-black-round,8.99,TRH-16K,12,True
8344,"22"" x 27"" Easy Hold Rubber Lined Tray, Brown, Oval",https://bestwareshop.com/products/22-x-27-easy-hold-rubber-lined-tray-brown-oval,18.99,TRH-2722,1/6,True
8345,"22"" x 27"" Easy Hold Rubber Lined Tray, Black, Oval",https://bestwareshop.com/products/22-x-27-easy-hold-rubber-lined-tray-black-oval,19.99,TRH-2722K,1/6,True
8346,"Toilet Seat Cover Dispenser, Half Fold",https://bestwareshop.com/products/toilet-seat-cover-dispenser-half-fold,8.99,TSC-10,20,True
8347,"Tomato Stem Corer, S/S",https://bestwareshop.com/products/tomato-stem-corer-s-s,0.99,TSC-2,24/144,True
8348,"Toilet Seat Covers, Half Fold, 250pcs",https://bestwareshop.com/products/toilet-seat-covers-half-fold-250pcs,6.99,TSC-250,1/20,True
8349,"Folding Tray Stand, 31""H, Chrome",https://bestwareshop.com/products/folding-tray-stand-31h-chrome,18.99,TSY-1A,6,True
8350,"Tip Tray, ""Thank You"" Gold Imprint",https://bestwareshop.com/products/tip-tray-thank-you-gold-imprint,1.59,TT-46,1/12,True
8351,"Tweezer tong, curved, 10""",https://bestwareshop.com/products/tweezer-tong-curved-10,8.19,TTG-10C,24/144,True
8352,"Tweezer tong, straight, 10""",https://bestwareshop.com/products/tweezer-tong-straight-10,8.19,TTG-10S,24/144,True
8353,"Tweezer tong, curved, 8""",https://bestwareshop.com/products/tweezer-tong-curved-8,7.09,TTG-8C,24/144,True
8354,"Tweezer tong, straight, 8""",https://bestwareshop.com/products/tweezer-tong-straight-8,7.09,TTG-8S,24/144,True
8355,"Toilet Tissue Holder, Single Roll, Chrome Plated",https://bestwareshop.com/products/toilet-tissue-holder-single-roll-chrome-plated,6.90,TTH-1,1/36,True
8356,"Toilet Tissue Holder, Double Roll, Chrome Plated",https://bestwareshop.com/products/toilet-tissue-holder-double-roll-chrome-plated,12.59,TTH-2,1/24,True
8357,"Kattex 3/16"" Blade Tomato Slicer, NSF",https://bestwareshop.com/products/kattex-3-16-blade-tomato-slicer-nsf,130.89,TTS-188,1/4,True
8358,"3/16"" Straight Blade Assembly for TTS-2, TTS-3, TTS-188, and TTS-250",https://bestwareshop.com/products/3-16-straight-blade-assembly-for-tts-2-tts-3-tts-188-and-tts-250,26.09,TTS-188-B,1/12,True
8359,"Kattex 3/16"" Serrated Blade Tomato Slicer, NSF",https://bestwareshop.com/products/kattex-3-16-serrated-blade-tomato-slicer-nsf,130.89,TTS-188S,1/4,True
8360,"3/16"" Serrated Blade Assembly for TTS-2, TTS-3, TTS-188, and TTS-250",https://bestwareshop.com/products/3-16-serrated-blade-assembly-for-tts-2-tts-3-tts-188-and-tts-250,41.79,TTS-188S-B,1/12,True
8361,"Kattex 1/4"" Blade Tomato Slicer, NSF",https://bestwareshop.com/products/kattex-1-4-blade-tomato-slicer-nsf,130.89,TTS-250,1/4,True
8362,"1/4"" Straight Blade Assembly for TTS-2, TTS-3, TTS-188, and TTS-250",https://bestwareshop.com/products/1-4-straight-blade-assembly-for-tts-2-tts-3-tts-188-and-tts-250,26.09,TTS-250-B,1/12,True
8363,"Kattex 1/4"" Serrated Blade Tomato Slicer, NSF",https://bestwareshop.com/products/kattex-1-4-serrated-blade-tomato-slicer-nsf,130.89,TTS-250S,1/4,True
8364,"1/4"" Serrated Blade Assembly for TTS-2, TTS-3, TTS-188, and TTS-250",https://bestwareshop.com/products/1-4-serrated-blade-assembly-for-tts-2-tts-3-tts-188-and-tts-250,41.79,TTS-250S-B,1/12,True
8365,"Plastic Table Wedge, Black, Soft, Vinyl, 75 PC Pack",https://bestwareshop.com/products/plastic-table-wedge-black-soft-vinyl-75-pc-pack,19.59,TW-75B,48,True
8366,"Plastic Table Wedge, Translucent, Hard, PP, 75 Pc Pack",https://bestwareshop.com/products/plastic-table-wedge-translucent-hard-pp-75-pc-pack,18.39,TW-75W,48,True
8367,"Mini Turner w/Offset, White PP Hdl, 2"" x 2-1/4"" Blade",https://bestwareshop.com/products/mini-turner-w-offset-white-pp-hdl-2-x-2-1-4-blade,1.99,TWP-30,12/120,True
8368,"Sandwich Spreader, White PP Hdl, 3-5/8"" x 1-1/4"" Blade",https://bestwareshop.com/products/sandwich-spreader-white-pp-hdl-3-5-8-x-1-1-4-blade,1.99,TWP-31,12/144,True
8369,"Sandwich Spreader, Purple PP Hdl, 3-5/8"" x 1-1/4"" Blade, Allergen Free",https://bestwareshop.com/products/sandwich-spreader-purple-pp-hdl-3-5-8-x-1-1-4-blade-allergen-free,1.99,TWP-31P,12/144,True
8370,"Scraper, White PP Hdl, 4-1/2"" x 3-1/8"" Blade",https://bestwareshop.com/products/scraper-white-pp-hdl-4-1-2-x-3-1-8-blade,2.99,TWP-32,12/72,True
8371,"Scraper, White PP Hdl, 4-7/8"" x 4"" Blade",https://bestwareshop.com/products/scraper-white-pp-hdl-4-7-8-x-4-blade,3.99,TWP-40,12/120,True
8372,"Steak/Burger Turner w/Offset, White PP Hdl, 4-1/8"" x 3-3/4"" Blade",https://bestwareshop.com/products/steak-burger-turner-w-offset-white-pp-hdl-4-1-8-x-3-3-4-blade,3.99,TWP-41,12/72,True
8373,"Turner w/Offset, White PP Hdl, 8"" x 4"" Blade",https://bestwareshop.com/products/turner-w-offset-white-pp-hdl-8-x-4-blade,5.99,TWP-42,12/48,True
8374,"Turner w/Offset, Purple PP Hdl, 8"" x 4"" Blade, Allergen Free",https://bestwareshop.com/products/turner-w-offset-purple-pp-hdl-8-x-4-blade-allergen-free,6.99,TWP-42P,12/48,True
8375,"Grill Spatula w/Offset, White PP Hdl, 4-1/4"" x 2-3/16"" Blade",https://bestwareshop.com/products/grill-spatula-w-offset-white-pp-hdl-4-1-4-x-2-3-16-blade,2.49,TWP-50,12/72,True
8376,"Pie Server w/Offset, White PP Hdl, 4-5/8"" x 2-3/8"" Blade",https://bestwareshop.com/products/pie-server-w-offset-white-pp-hdl-4-5-8-x-2-3-8-blade,2.49,TWP-51,12/72,True
8377,"Pie Server w/Offset, Purple PP Hdl, 4-5/8"" x 2-3/8"" Blade, Allergen Free",https://bestwareshop.com/products/pie-server-w-offset-purple-pp-hdl-4-5-8-x-2-3-8-blade-allergen-free,2.49,TWP-51P,12/72,True
8378,"Fish Spatula, White PP Hdl, 6-3/4"" x 3-1/4"" Blade",https://bestwareshop.com/products/fish-spatula-white-pp-hdl-6-3-4-x-3-1-4-blade,3.99,TWP-60,12/144,True
8379,"Fish Spatula, Purple PP Hdl, 6-3/4"" x 3-1/4"" Blade, Allergen Free",https://bestwareshop.com/products/fish-spatula-purple-pp-hdl-6-3-4-x-3-1-4-blade-allergen-free,3.99,TWP-60P,12/144,True
8380,"Hamburger Turner w/Offset, White PP Hdl, 5-1/8"" x 2-7/8"" Blade",https://bestwareshop.com/products/hamburger-turner-w-offset-white-pp-hdl-5-1-8-x-2-7-8-blade,3.99,TWP-61,12/72,True
8381,"Hamburger Turner w/Offset, Purple PP Hdl, 5-1/8"" x 2-7/8"" Blade, Allergen Free",https://bestwareshop.com/products/hamburger-turner-w-offset-purple-pp-hdl-5-1-8-x-2-7-8-blade-allergen-free,3.99,TWP-61P,12/72,True
8382,"Flexible Turner w/Offset, White PP Hdl, 8-1/4"" x 2-7/8"" Blade",https://bestwareshop.com/products/flexible-turner-w-offset-white-pp-hdl-8-1-4-x-2-7-8-blade,3.99,TWP-90,12/48,True
8383,"Flexible Turner w/Offset, Purple PP Hdl, 8-1/4"" x 2-7/8"" Blade, Allergen Free",https://bestwareshop.com/products/flexible-turner-w-offset-purple-pp-hdl-8-1-4-x-2-7-8-blade-allergen-free,3.99,TWP-90P,12/48,True
8384,"Perforated Flexible Turner w/Offset, White PP Hdl, 8-1/4"" x 2-7/8"" Blade",https://bestwareshop.com/products/perforated-flexible-turner-w-offset-white-pp-hdl-8-1-4-x-2-7-8-blade,3.99,TWP-91,12/48,True
8385,"Perf Flexible Turner w/Offset, Purple PP Hdl, 8-1/4"" x 2-7/8""Blade, AllergenFree",https://bestwareshop.com/products/perf-flexible-turner-w-offset-purple-pp-hdl-8-1-4-x-2-7-8blade-allergenfree,3.99,TWP-91P,12/48,True
8386,"Spatula w/Offset, White PP Hdl, 3-1/2"" x-3/4"" Blade",https://bestwareshop.com/products/spatula-w-offset-white-pp-hdl-3-1-2-x-3-4-blade,2.99,TWPO-4,24/288,True
8387,"Spatula w/Offset, White PP Hdl, 6-1/2"" x 1-5/16"" Blade",https://bestwareshop.com/products/spatula-w-offset-white-pp-hdl-6-1-2-x-1-5-16-blade,3.99,TWPO-7,12/144,True
8388,"Spatula w/Offset, White PP Hdl, 8-1/2"" x 1-1/2"" Blade",https://bestwareshop.com/products/spatula-w-offset-white-pp-hdl-8-1-2-x-1-1-2-blade,3.99,TWPO-9,12/144,True
8389,"Spatula w/Offset, Purple PP Hdl, 8-1/2"" x 1-1/2"" Blade, Allergen Free",https://bestwareshop.com/products/spatula-w-offset-purple-pp-hdl-8-1-2-x-1-1-2-blade-allergen-free,3.99,TWPO-9P,12/72,True
8390,"Bakery Spatula, White PP Hdl, 4"" x-3/4"" Blade",https://bestwareshop.com/products/bakery-spatula-white-pp-hdl-4-x-3-4-blade,2.99,TWPS-4,24/288,True
8391,"Bakery Spatula, White PP Hdl, 7-15/16"" x 1-1/4"" Blade",https://bestwareshop.com/products/bakery-spatula-white-pp-hdl-7-15-16-x-1-1-4-blade,2.99,TWPS-7,12/144,True
8392,"Bakery Spatula, White PP Hdl, 10"" x 1-3/8"" Blade",https://bestwareshop.com/products/bakery-spatula-white-pp-hdl-10-x-1-3-8-blade,2.99,TWPS-9,12/72,True
8393,"Bakery Spatula, Purple PP Hdl, 10"" x 1-3/8"" Blade, Allergen Free",https://bestwareshop.com/products/bakery-spatula-purple-pp-hdl-10-x-1-3-8-blade-allergen-free,2.99,TWPS-9P,12/72,True
8394,Refuse Bin for Utility Cart,https://bestwareshop.com/products/refuse-bin-for-utility-cart,23.99,UC-RB,3,True
8395,Silverware Bin for Utility Cart,https://bestwareshop.com/products/silverware-bin-for-utility-cart,12.99,UC-SB,6,True
8396,"Utility Pail, 13qt, S/S",https://bestwareshop.com/products/utility-pail-13qt-s-s,20.99,UP-13,12,True
8397,Urinal Screen w/Deodorizer Block,https://bestwareshop.com/products/urinal-screen-w-deodorizer-block,1.99,USF-4,12/144,True
8398,"12"" S/S Utility Tong, Heavyweight, 0.9mm",https://bestwareshop.com/products/12-s-s-utility-tong-heavyweight-0-9mm,1.99,UT-12,12/72,True
8399,"12"" S/S Utility Tong, PP Hdl, Blue",https://bestwareshop.com/products/12-s-s-utility-tong-pp-hdl-blue,4.59,UTPH-12B,6/72,True
8400,"12"" S/S Utility Tong, PP Hdl, Green",https://bestwareshop.com/products/12-s-s-utility-tong-pp-hdl-green,4.59,UTPH-12G,6/72,True
8401,"12"" S/S Utility Tong, PP Hdl, Black",https://bestwareshop.com/products/12-s-s-utility-tong-pp-hdl-black,4.59,UTPH-12K,6/72,True
8402,"12"" S/S Utility Tong, PP Hdl, Red",https://bestwareshop.com/products/12-s-s-utility-tong-pp-hdl-red,4.59,UTPH-12R,6/72,True
8403,"12"" S/S Utility Tong, PP Hdl, Yellow",https://bestwareshop.com/products/12-s-s-utility-tong-pp-hdl-yellow,4.59,UTPH-12Y,6/72,True
8404,"12"" S/S Utility Tong, Extra Heavyweight, 1.2mm",https://bestwareshop.com/products/12-s-s-utility-tong-extra-heavyweight-1-2mm,1.99,UT-12HT,12/72,True
8405,"12"" S/S Utility Tong, Medium Weight, 0.6mm",https://bestwareshop.com/products/12-s-s-utility-tong-medium-weight-0-6mm,1.99,UT-12LT,12/72,True
8406,"16"" S/S Utility Tong, Heavyweight, 0.9mm",https://bestwareshop.com/products/16-s-s-utility-tong-heavyweight-0-9mm,2.89,UT-16,12/72,True
8407,"16"" S/S Utility Tong, Extra Heavyweight, 1.2mm",https://bestwareshop.com/products/16-s-s-utility-tong-extra-heavyweight-1-2mm,2.89,UT-16HT,12/72,True
8408,"16"" S/S Utility Tong, Medium Weight, 0.6mm",https://bestwareshop.com/products/16-s-s-utility-tong-medium-weight-0-6mm,2.89,UT-16LT,12/72,True
8409,"7"" S/S Utility Tong, Heavyweight, 0.9mm",https://bestwareshop.com/products/7-s-s-utility-tong-heavyweight-0-9mm,1.49,UT-7,12/72,True
8410,"7"" S/S Utility Tong, Silicone Tips, Ring Clip, 400F/210C",https://bestwareshop.com/products/7-s-s-utility-tong-silicone-tips-ring-clip-400f-210c,2.99,UT-7K,24/144,True
8411,"9"" S/S Utility Tong, Heavyweight, 0.9mm",https://bestwareshop.com/products/9-s-s-utility-tong-heavyweight-0-9mm,1.59,UT-9,12/72,True
8412,"9"" S/S Utility Tong, Extra Heavyweight, 1.2mm",https://bestwareshop.com/products/9-s-s-utility-tong-extra-heavyweight-1-2mm,1.99,UT-9HT,12/72,True
8413,"9-1/2"" S/S Utility Tong, Medium Weight, 0.6mm",https://bestwareshop.com/products/9-1-2-s-s-utility-tong-medium-weight-0-6mm,1.59,UT-9LT,12/72,True
8414,"12"" Utility Tong with locking ring",https://bestwareshop.com/products/12-utility-tong-with-locking-ring,1.99,UTLK-12,12/72,True
8415,"16"" Utility Tong with locking ring",https://bestwareshop.com/products/16-utility-tong-with-locking-ring,2.89,UTLK-16,12/72,True
8416,"7"" Utility Tong with locking ring",https://bestwareshop.com/products/7-utility-tong-with-locking-ring,1.49,UTLK-7,12/72,True
8417,"9"" Utility Tong with locking ring",https://bestwareshop.com/products/9-utility-tong-with-locking-ring,1.49,UTLK-9,12/72,True
8418,"A-F Tongs, 9""",https://bestwareshop.com/products/a-f-tongs-9,3.59,UTPH-9P,6/72,True
8419,"12"" S/S Utility Tong, Silicone Grips, Lock Clip, 400F/210C",https://bestwareshop.com/products/12-s-s-utility-tong-silicone-grips-lock-clip-400f-210c,3.99,UTS-12K,12/72,True
8420,"9"" S/S Utility Tong, Silicone Grips, Lock Clip, 400F/210C",https://bestwareshop.com/products/9-s-s-utility-tong-silicone-grips-lock-clip-400f-210c,3.99,UTS-9K,12/72,True
8421,"Wire Shelf, Chrome Plated, 14"" x 24""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-24,9.99,VC-1424,2,True
8422,"Wire Shelf, Chrome Plated, 14"" x 30""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-30,11.99,VC-1430,2,True
8423,"Wire Shelf, Chrome Plated, 14"" x 36""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-36,12.99,VC-1436,2,True
8424,"Wire Shelf, Chrome Plated, 14"" x 48""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-48,15.99,VC-1448,2,True
8425,"Wire Shelf, Chrome Plated, 14"" x 60""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-60,19.00,VC-1460,2,True
8426,"Wire Shelf, Chrome Plated, 14"" x 72""",https://bestwareshop.com/products/wire-shelf-chrome-plated-14-x-72,29.00,VC-1472,2,True
8427,"Wire Shelf, Chrome Plated, 18"" x 24""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-24,10.99,VC-1824,2,True
8428,"Wire Shelf, Chrome Plated, 18"" x 30""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-30,13.99,VC-1830,2,True
8429,"Wire Shelf, Chrome Plated, 18"" x 36""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-36,14.99,VC-1836,2,True
8430,"Wire Shelf, Chrome Plated, 18"" x 42""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-42,16.99,VC-1842,2,True
8431,"Wire Shelf, Chrome Plated, 18"" x 48""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-48,18.99,VC-1848,2,True
8432,"Wire Shelf, Chrome Plated, 18"" x 54""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-54,20.99,VC-1854,2,True
8433,"Wire Shelf, Chrome Plated, 18"" x 60""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-60,27.99,VC-1860,2,True
8434,"Wire Shelf, Chrome Plated, 18"" x 72""",https://bestwareshop.com/products/wire-shelf-chrome-plated-18-x-72,26.99,VC-1872,2,True
8435,"Wire Shelf, Chrome Plated, 21"" x 24""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-24,11.99,VC-2124,2,True
8436,"Wire Shelf, Chrome Plated, 21"" x 30""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-30,13.99,VC-2130,2,True
8437,"Wire Shelf, Chrome Plated, 21"" x 36""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-36,14.99,VC-2136,2,True
8438,"Wire Shelf, Chrome Plated, 21"" x 48""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-48,16.99,VC-2148,2,True
8439,"Wire Shelf, Chrome Plated, 21"" x 60""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-60,20.99,VC-2160,2,True
8440,"Wire Shelf, Chrome Plated, 21"" x 72""",https://bestwareshop.com/products/wire-shelf-chrome-plated-21-x-72,25.99,VC-2172,2,True
8441,"Wire Shelf, Chrome Plated, 24"" x 24""",https://bestwareshop.com/products/wire-shelf-chrome-plated-24-x-24,13.99,VC-2424,2,True
